-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 07:38:14 UTC. --
Oct 10 07:17:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:17:07.076214 I | mvcc: store.index: compact 32054468
Oct 10 07:32:10 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:10.010359 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/statsds\" range_end:\"/registry/config.istio.io/statsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.564259039s) to execute
Oct 10 07:32:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:11.456159 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.105712591s) to execute
Oct 10 07:32:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:11.456217 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.178346439s) to execute
Oct 10 07:32:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:11.456297 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (1.176501848s) to execute
Oct 10 07:32:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:11.456469 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.076203937s) to execute
Oct 10 07:32:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:11.456648 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (1.106381864s) to execute
Oct 10 07:32:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:11.456687 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (1.15566519s) to execute
Oct 10 07:32:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:11.456905 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.110734187s) to execute
Oct 10 07:32:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:11.457142 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mgksb\" " with result "range_response_count:1 size:4141" took too long (1.106219314s) to execute
Oct 10 07:32:12 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:12.104091 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (471.583521ms) to execute
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.310127 W | wal: sync duration of 1.026316782s, expected less than 1s
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.310244 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.703302391s) to execute
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.310557 W | etcdserver: request "header:<ID:14919138748426566906 > lease_revoke:<id:4f0b6da58ebb3c70>" with result "size:29" took too long (1.180082414s) to execute
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.310622 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.557704746s) to execute
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.311293 W | etcdserver: failed to revoke 4f0b6da58ebb3c70 ("lease not found")
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.311325 W | etcdserver: failed to revoke 4f0b6da58ebb3c70 ("lease not found")
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.311560 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-72f2l\" " with result "range_response_count:1 size:4261" took too long (942.929878ms) to execute
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.319329 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (846.042926ms) to execute
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.319392 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (516.56172ms) to execute
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.319539 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (851.23049ms) to execute
Oct 10 07:32:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:14.319661 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (891.092623ms) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.415686 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecbindings\" range_end:\"/registry/config.istio.io/quotaspecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.401339075s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.415755 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha2.config.istio.io\" " with result "range_response_count:1 size:659" took too long (1.592814117s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.415849 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.coordination.k8s.io\" " with result "range_response_count:1 size:664" took too long (1.591482679s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.416089 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (1.849070253s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.416425 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (1.591323116s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.416632 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (1.302522372s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.417184 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (1.589691486s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.417350 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-x5swf\" " with result "range_response_count:1 size:4139" took too long (1.457326085s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.417802 W | etcdserver: request "header:<ID:14919138748426566936 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:32059304 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5988 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (1.301015746s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.418708 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (1.221912167s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.419009 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (107.745851ms) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.419421 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-pilot-service-account-token-cbp92\" " with result "range_response_count:1 size:2433" took too long (190.344313ms) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.419866 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (463.069283ms) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.420146 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotas\" range_end:\"/registry/config.istio.io/quotat\" count_only:true " with result "range_response_count:0 size:7" took too long (968.195368ms) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.420445 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.080898228s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.420785 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.087101833s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.421043 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.243296017s) to execute
Oct 10 07:32:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:17.435485 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (1.588985663s) to execute
Oct 10 07:32:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:18.651644 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/edges\" range_end:\"/registry/config.istio.io/edget\" count_only:true " with result "range_response_count:0 size:7" took too long (290.185286ms) to execute
Oct 10 07:32:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:18.651931 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/clusterrbacconfigs\" range_end:\"/registry/rbac.istio.io/clusterrbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.086974242s) to execute
Oct 10 07:32:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:18.651968 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (368.210245ms) to execute
Oct 10 07:32:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:18.652143 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (294.350838ms) to execute
Oct 10 07:32:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:18.652235 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (734.502931ms) to execute
Oct 10 07:32:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:18.652601 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/handlers\" range_end:\"/registry/config.istio.io/handlert\" count_only:true " with result "range_response_count:0 size:9" took too long (728.567879ms) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.067524 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.612836154s) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.067590 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (1.724157442s) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.067629 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (1.144181931s) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.067672 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (1.355585576s) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.067853 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.627620041s) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.067906 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-mixer-service-account-token-g9fv8\" " with result "range_response_count:1 size:2433" took too long (1.634448904s) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.067954 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/signalfxs\" range_end:\"/registry/config.istio.io/signalfxt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.200030196s) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.068061 W | etcdserver: request "header:<ID:14919138748426566986 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32059312 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (858.003739ms) to execute
Oct 10 07:32:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:21.068134 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/rbacs\" range_end:\"/registry/config.istio.io/rbact\" count_only:true " with result "range_response_count:0 size:7" took too long (244.767252ms) to execute
Oct 10 07:32:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:22.839324 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (610.491667ms) to execute
Oct 10 07:32:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:32:22.839486 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (233.228567ms) to execute
