-- Logs begin at Tue 2019-10-22 12:00:32 UTC, end at Wed 2019-10-23 07:46:20 UTC. --
Oct 23 07:24:43 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:24:43.327906 W | wal: sync duration of 1.008435597s, expected less than 1s
Oct 23 07:43:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:11.365170 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (336.155093ms) to execute
Oct 23 07:43:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:11.365206 W | etcdserver: request "header:<ID:14919139082523425356 > lease_revoke:<id:4f0b6df35874b9ce>" with result "size:29" took too long (328.458488ms) to execute
Oct 23 07:43:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:11.365246 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (697.312741ms) to execute
Oct 23 07:43:14 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:14.326678 W | etcdserver: request "header:<ID:14919139082523425374 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:33627806 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (748.892001ms) to execute
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.087622 W | wal: sync duration of 1.064053314s, expected less than 1s
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.092058 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.708335116s) to execute
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.092132 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.674561988s) to execute
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.092262 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.235005563s) to execute
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.092321 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (2.375456304s) to execute
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.092432 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.966119152s) to execute
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.092765 W | etcdserver: request "header:<ID:14919139082523425381 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:33627814 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (1.06900531s) to execute
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.093088 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (566.521168ms) to execute
Oct 23 07:43:17 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:17.093344 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (908.423159ms) to execute
Oct 23 07:43:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:23.933602 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:694" took too long (227.723108ms) to execute
Oct 23 07:43:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:23.933736 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.extensions\" " with result "range_response_count:1 size:637" took too long (227.607618ms) to execute
Oct 23 07:43:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:23.933905 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (227.899486ms) to execute
Oct 23 07:43:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:23.934066 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (228.008512ms) to execute
Oct 23 07:43:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:23.934219 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (675.313547ms) to execute
Oct 23 07:43:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:23.934490 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (228.613274ms) to execute
Oct 23 07:43:27 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:27.241156 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (116.770816ms) to execute
Oct 23 07:43:27 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:27.243805 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (101.112894ms) to execute
Oct 23 07:43:27 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:27.244074 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (105.921249ms) to execute
Oct 23 07:43:27 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:27.388496 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (135.793931ms) to execute
Oct 23 07:43:27 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:27.388701 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (130.612705ms) to execute
Oct 23 07:43:35 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:35.912193 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (493.205315ms) to execute
Oct 23 07:43:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:44.585480 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z4jwq\" " with result "range_response_count:1 size:1735" took too long (252.709893ms) to execute
Oct 23 07:43:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:44.585917 W | etcdserver: request "header:<ID:14919139082523425608 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:33627868 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (191.951716ms) to execute
Oct 23 07:43:46 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:46.671506 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (624.605314ms) to execute
Oct 23 07:43:46 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:46.671546 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (708.79735ms) to execute
Oct 23 07:43:58 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:58.361606 W | wal: sync duration of 1.644424039s, expected less than 1s
Oct 23 07:43:58 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:58.364101 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.237312075s) to execute
Oct 23 07:43:58 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:58.390524 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (941.89022ms) to execute
Oct 23 07:43:58 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:58.390568 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.059277567s) to execute
Oct 23 07:43:58 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:58.390796 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.004888017s) to execute
Oct 23 07:43:58 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:43:58.391284 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (969.702624ms) to execute
Oct 23 07:44:10 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:10.310851 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (137.626626ms) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.035274 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (1.94380437s) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.035330 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.881100835s) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.035379 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.210284852s) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.035483 W | etcdserver: request "header:<ID:14919139082523425927 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:33627957 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (930.244103ms) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.035531 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.151413323s) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.035550 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (2.24967474s) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.035805 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (675.556435ms) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.036024 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (487.701964ms) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.036089 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (859.188922ms) to execute
Oct 23 07:44:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:23.036128 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (115.762847ms) to execute
Oct 23 07:44:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:38.596848 W | etcdserver: request "header:<ID:14919139082523426084 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:33627996 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (131.227911ms) to execute
Oct 23 07:44:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:38.597084 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (129.865262ms) to execute
Oct 23 07:44:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:38.597185 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (129.929266ms) to execute
Oct 23 07:44:42 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:42.464583 W | wal: sync duration of 1.340666656s, expected less than 1s
Oct 23 07:44:42 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:42.467325 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (431.123667ms) to execute
Oct 23 07:44:42 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:42.467438 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.332433778s) to execute
Oct 23 07:44:46 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:46.754074 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lxgwm\" " with result "range_response_count:1 size:1735" took too long (173.362095ms) to execute
Oct 23 07:44:46 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:46.754114 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (120.553572ms) to execute
Oct 23 07:44:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:49.406571 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (912.47625ms) to execute
Oct 23 07:44:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:49.406952 W | etcdserver: request "header:<ID:14919139082523426154 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:33628020 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (610.736785ms) to execute
Oct 23 07:44:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:49.407547 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (791.989253ms) to execute
Oct 23 07:44:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:49.407592 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (790.37301ms) to execute
Oct 23 07:44:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:49.407662 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (252.181075ms) to execute
Oct 23 07:44:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:49.407752 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (791.20523ms) to execute
Oct 23 07:44:59 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:59.577688 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (148.691728ms) to execute
Oct 23 07:44:59 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:59.577973 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (145.620073ms) to execute
Oct 23 07:44:59 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:59.578011 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (120.695974ms) to execute
Oct 23 07:44:59 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:59.578142 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (113.12914ms) to execute
Oct 23 07:44:59 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:44:59.578229 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (115.344476ms) to execute
Oct 23 07:45:01 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:45:01.904798 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (304.059335ms) to execute
Oct 23 07:45:01 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:45:01.904854 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.494785341s) to execute
Oct 23 07:45:01 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:45:01.904925 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (310.19629ms) to execute
Oct 23 07:45:01 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:45:01.904999 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.225571916s) to execute
