-- Logs begin at Mon 2019-12-16 15:39:59 UTC, end at Wed 2019-12-18 04:40:26 UTC. --
Dec 18 04:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:18:12.120475 W | wal: sync duration of 1.323514896s, expected less than 1s
Dec 18 04:22:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:19.256072 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-52vf6\" " with result "range_response_count:1 size:1735" took too long (479.078623ms) to execute
Dec 18 04:22:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:25.643670 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (122.918556ms) to execute
Dec 18 04:22:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:40.880129 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (106.541885ms) to execute
Dec 18 04:22:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:40.880286 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3043" took too long (115.942683ms) to execute
Dec 18 04:22:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:44.920011 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (385.375223ms) to execute
Dec 18 04:22:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:44.920302 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (498.798686ms) to execute
Dec 18 04:22:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:44.921072 W | etcdserver: request "header:<ID:14919139277706190766 > lease_revoke:<id:4f0b6e20ca415f20>" with result "size:29" took too long (304.613341ms) to execute
Dec 18 04:22:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:44.921259 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-pj7dc\" " with result "range_response_count:1 size:1735" took too long (260.289127ms) to execute
Dec 18 04:22:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:56.877363 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-52vf6.15e15c3557953e3a\" " with result "range_response_count:1 size:591" took too long (198.292071ms) to execute
Dec 18 04:22:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:22:57.591227 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (117.122809ms) to execute
Dec 18 04:23:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:23:14.780498 W | etcdserver: request "header:<ID:14919139277706191038 > lease_revoke:<id:4f0b6e20ca416046>" with result "size:29" took too long (148.557699ms) to execute
Dec 18 04:23:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:23:39.932203 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (249.009061ms) to execute
Dec 18 04:24:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:24:15.342582 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (109.620305ms) to execute
Dec 18 04:24:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:24:20.419843 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (304.947077ms) to execute
Dec 18 04:24:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:24:34.419137 W | etcdserver: request "header:<ID:14919139277706191783 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:44710956 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (357.491313ms) to execute
Dec 18 04:24:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:24:34.419281 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (145.205561ms) to execute
Dec 18 04:24:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:24:45.541119 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-52vf6\" " with result "range_response_count:1 size:1855" took too long (365.147679ms) to execute
Dec 18 04:24:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:24:52.445999 I | mvcc: store.index: compact 44710180
Dec 18 04:24:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:24:52.452442 I | mvcc: finished scheduled compaction at 44710180 (took 5.635573ms)
Dec 18 04:25:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:25:01.026671 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (306.130122ms) to execute
Dec 18 04:25:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:25:01.042561 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (140.473972ms) to execute
Dec 18 04:25:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:25:15.684610 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (405.681942ms) to execute
Dec 18 04:25:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:25:30.624210 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (116.221183ms) to execute
Dec 18 04:25:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:25:30.624565 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (116.373772ms) to execute
Dec 18 04:25:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:25:31.965928 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (201.941459ms) to execute
Dec 18 04:25:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:25:31.966230 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (170.574593ms) to execute
Dec 18 04:25:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:25:43.121624 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (124.034741ms) to execute
Dec 18 04:26:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:26:16.164862 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (134.267861ms) to execute
Dec 18 04:26:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:26:46.444004 W | etcdserver: request "header:<ID:14919139277706192952 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:44711278 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (204.466242ms) to execute
Dec 18 04:26:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:26:51.570574 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (268.194078ms) to execute
Dec 18 04:28:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:28:16.896363 W | etcdserver: request "header:<ID:14919139277706193719 > lease_revoke:<id:4f0b6e20ca416aba>" with result "size:29" took too long (104.99321ms) to execute
Dec 18 04:28:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:28:30.561538 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (104.587362ms) to execute
Dec 18 04:28:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:28:47.121898 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (212.91144ms) to execute
Dec 18 04:28:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:28:47.122088 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (287.62776ms) to execute
Dec 18 04:29:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:17.446911 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (178.470995ms) to execute
Dec 18 04:29:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:17.447085 W | etcdserver: request "header:<ID:14919139277706194247 > lease_revoke:<id:4f0b6e20ca416ccd>" with result "size:29" took too long (124.702018ms) to execute
Dec 18 04:29:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:18.880759 W | wal: sync duration of 1.558553654s, expected less than 1s
Dec 18 04:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:21.100793 W | etcdserver: request "header:<ID:14919139277706194248 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:44711647 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (2.2194228s) to execute
Dec 18 04:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:21.101548 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (3.200153435s) to execute
Dec 18 04:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:21.175942 W | wal: sync duration of 2.294774548s, expected less than 1s
Dec 18 04:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:21.176717 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (3.236097845s) to execute
Dec 18 04:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:21.177158 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (344.445196ms) to execute
Dec 18 04:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:21.177359 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lz8qj\" " with result "range_response_count:1 size:1851" took too long (695.024046ms) to execute
Dec 18 04:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:21.177476 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.217236666s) to execute
Dec 18 04:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:21.348733 W | etcdserver: request "header:<ID:14919139277706194255 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:44711648 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (129.270676ms) to execute
Dec 18 04:29:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:33.353400 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "error:context canceled" took too long (9.999290202s) to execute
Dec 18 04:29:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:35.120808 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "error:context canceled" took too long (9.998593317s) to execute
Dec 18 04:29:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:38.354245 W | etcdserver: timed out waiting for read index response
Dec 18 04:29:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:42.326664 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:42.826858 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:43.327251 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:43.827426 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:44.327546 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:44.827673 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:45.327907 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:45.828187 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:46.328414 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:46.828684 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:29:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:46.870446 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (10.000263641s) to execute
Dec 18 04:29:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:29:47.328786 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
